"medcode"	"readcode"	"clinicalevents"	"immunisationevents"	"referralevents"	"testevents"	"term"	"databaserelease"
"23583"	"L112100"	256	0	13	0	"placental abruption - delivered"	"February 2009"
"26873"	"L413.11"	413	0	10	0	"dvt - deep venous thrombosis, antenatal"	"February 2009"
"104716"	"Z255E11"	2	0	0	0	"pushing well in labour"	"August 2012"
"38022"	"Z22CF00"	84	0	0	0	"date symptom of pregnancy first noted"	"February 2009"
"69365"	"L30z100"	2	0	0	0	"obstructed labour nos - delivered"	"February 2009"
"68577"	"Q037100"	1	0	0	0	"fetus or neonate affected by hypertonic labour"	"February 2009"
"98918"	"Z247100"	2	0	0	0	"expulsion of iucd during third stage of labour"	"April 2010"
"52011"	"7F04.11"	3	0	0	0	"diagnostic percutaneous examination of placenta"	"February 2009"
"69703"	"L185100"	2	0	0	0	"congenital cardiovasc dis in pregnancy - baby delivered"	"February 2009"
"32073"	"L0...00"	1510	0	4	0	"pregnancy with abortive outcome"	"February 2009"
"64292"	"L16y300"	10	0	0	0	"other pregnancy complication - not delivered"	"February 2009"
"62600"	"L29zz00"	2	0	0	0	"problems affecting labour nos"	"February 2009"
"112625"	"L39y000"	3	0	0	0	"other complications of labour and delivery unspecified"	"April 2018"
"24067"	"L110.00"	559	0	8	0	"placenta praevia without haemorrhage"	"February 2009"
"69911"	"L18zz00"	8	0	0	0	"medical condition nos in pregnancy/childb/puerp nos"	"February 2009"
"8067"	"L112.00"	2199	0	15	0	"placental abruption"	"February 2009"
"112108"	"L093300"	1	0	0	0	"renal tubular necrosis following abortive pregnancy"	"September 2017"
"70132"	"L11yz00"	17	0	0	0	"other antepartum haemorrhage nos"	"February 2009"
"69920"	"L39z.00"	36	0	0	0	"complications of labour and delivery nos"	"February 2009"
"30929"	"ZV24.00"	3091	0	6	0	"[v]postpartum care and examination"	"February 2009"
"57652"	"L343z00"	38	0	0	0	"fourth degree perineal tear during delivery nos"	"February 2009"
