ProdCodeId	dmdid	Term from EMIS	ProductName	Formulation	RouteOfAdministration	DrugSubstanceName	SubstanceStrength	BNFChapter	DrugIssues
8500241000033114	22532611000001104	Confidence Natural soft convex ileostomy bag with filter and overlap, large XNDL1338 Starter hole 13mm-38mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, large						4950

8500341000033116	22532811000001100	Confidence Natural soft convex ileostomy bag with filter and overlap, large XNDL1352 Starter hole 13mm-52mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, large						4424

8500441000033110	22533011000001102	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND1325 Starter hole 13mm-25mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						6829

8500541000033111	22533211000001107	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND1338 Starter hole 13mm-38mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						41270

8500641000033112	22533411000001106	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND1352 Starter hole 13mm-52mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						25129

8500741000033115	22570211000001100	ReadyWrap armsleeve short small Beige (Lohmann & Rauscher)	ReadyWrap armsleeve short small						7

8500841000033113	22570611000001103	ReadyWrap armsleeve short medium Beige (Lohmann & Rauscher)	ReadyWrap armsleeve short medium						8

8500941000033117	22533611000001109	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND21 21mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						1014

8501041000033110	22533811000001108	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND25 25mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						3896

8501141000033114	22571011000001101	ReadyWrap armsleeve short large Beige (Lohmann & Rauscher)	ReadyWrap armsleeve short large						11

8501241000033119	22534011000001100	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND28 28mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						1087

8501341000033112	22534211000001105	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND32 32mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						861

8501441000033118	22534411000001109	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND35 35mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						1072

8501541000033117	22534611000001107	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND38 38mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						585

8501641000033116	22534811000001106	Confidence Natural soft convex ileostomy bag with filter and overlap, standard XND41 41mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, standard						84

8501741000033113	22535011000001101	Confidence Natural soft convex ileostomy bag with filter and overlap, small XNDS1325 Starter hole 13mm-25mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, small						781

8501841000033115	22535211000001106	Confidence Natural soft convex ileostomy bag with filter and overlap, small XNDS1338 Starter hole 13mm-38mm Beige (Salts Healthcare)	Confidence Natural soft convex ileostomy bag with filter and overlap, small						2765

8502041000033117	22570411000001101	ReadyWrap armsleeve short medium Black (Lohmann & Rauscher)	ReadyWrap armsleeve short medium						1

8502141000033118	22570811000001104	ReadyWrap armsleeve short large Black (Lohmann & Rauscher)	ReadyWrap armsleeve short large						5

8502241000033113	22571411000001105	ReadyWrap armsleeve average small Beige (Lohmann & Rauscher)	ReadyWrap armsleeve average small						9

8502341000033115	22571811000001107	ReadyWrap armsleeve average medium Beige (Lohmann & Rauscher)	ReadyWrap armsleeve average medium						26

8502441000033114	22572211000001104	ReadyWrap armsleeve average large Beige (Lohmann & Rauscher)	ReadyWrap armsleeve average large						43

8502541000033110	22571211000001106	ReadyWrap armsleeve average small Black (Lohmann & Rauscher)	ReadyWrap armsleeve average small						2

8502641000033111	22571611000001108	ReadyWrap armsleeve average medium Black (Lohmann & Rauscher)	ReadyWrap armsleeve average medium						10

8502741000033119	41762911000001104	Enzalutamide 40mg capsules	Enzalutamide 40mg capsules	Capsule/ Oral capsule	Oral	Enzalutamide	40.000mg	08030402	2007

8502841000033112	22572011000001109	ReadyWrap armsleeve average large Black (Lohmann & Rauscher)	ReadyWrap armsleeve average large						18

8502941000033116	22572611000001102	ReadyWrap armsleeve tall small Beige (Lohmann & Rauscher)	ReadyWrap armsleeve tall small						1

8503041000033114	22573011000001100	ReadyWrap armsleeve tall medium Beige (Lohmann & Rauscher)	ReadyWrap armsleeve tall medium						5

8503141000033113	22573411000001109	ReadyWrap armsleeve tall large Beige (Lohmann & Rauscher)	ReadyWrap armsleeve tall large						3

8503241000033118	22644411000001101	Xtandi 40mg capsules (Astellas Pharma Ltd)	Xtandi 40mg capsules	Capsule/ Oral capsule	Oral	Enzalutamide	40.000mg		26

8503441000033117	22572811000001103	ReadyWrap armsleeve tall medium Black (Lohmann & Rauscher)	ReadyWrap armsleeve tall medium						2

8503541000033116	22573211000001105	ReadyWrap armsleeve tall large Black (Lohmann & Rauscher)	ReadyWrap armsleeve tall large						2

8503641000033115	22569811000001101	Combimate adjustable elastic ostomy belt SB52 50mm with 2-point belt lug connection (Peak Medical Ltd)	Combimate adjustable elastic ostomy belt						447

8503741000033112	22591111000001106	VaPro Plus No Touch catheter female 12Ch 74122 20cm (Hollister Ltd)	VaPro Plus No Touch catheter female 12Ch						4663

8503841000033119	22591311000001108	VaPro Plus No Touch catheter female 14Ch 74142 20cm (Hollister Ltd)	VaPro Plus No Touch catheter female 14Ch						996

8503941000033110	22590711000001104	VaPro Plus No Touch catheter male 12Ch 74124 40cm (Hollister Ltd)	VaPro Plus No Touch catheter male 12Ch						11689

8504041000033112	22590911000001102	VaPro Plus No Touch catheter male 14Ch 74144 40cm (Hollister Ltd)	VaPro Plus No Touch catheter male 14Ch						8097

8504141000033111	22648911000001102	Sildenafil 25mg chewable tablets sugar free	Sildenafil 25mg chewable tablets sugar free	Chewable tablet	Oral	Sildenafil citrate	25.000mg	07040500	257

8504241000033116	22649011000001106	Sildenafil 50mg chewable tablets sugar free	Sildenafil 50mg chewable tablets sugar free	Chewable tablet	Oral	Sildenafil citrate	50.000mg	07040500	1783

8504341000033114	22648811000001107	Sildenafil 100mg chewable tablets sugar free	Sildenafil 100mg chewable tablets sugar free	Chewable tablet	Oral	Sildenafil citrate	100.000mg	07040500	2700

8504441000033115	22561811000001102	Cavilon Durable barrier cream + honey 2g sachets 3392HS (3M Health Care Ltd)	Cavilon Durable barrier cream + honey 2g sachets						74

8504541000033119	22529511000001109	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size I Grey (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size I						30

8504641000033118	22535411000001105	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size II Grey (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size II						73

8504741000033110	22536411000001101	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size III Grey (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size III						115

8504841000033117	22537411000001104	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size IV Grey (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size IV						179

8504941000033113	22538411000001100	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size V Grey (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size V						145

8505041000033113	22539411000001108	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size VI Grey (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size VI						63

8505141000033112	22540911000001105	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size VII Grey (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size VII						37

8505241000033117	22543311000001103	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size I Grey (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size I						37

8505341000033110	22544511000001107	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size II Grey (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size II						41

8505441000033116	22547411000001103	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size III Grey (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size III						80

8505541000033115	22548711000001105	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size IV Grey (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size IV						100

8505641000033119	22549711000001101	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size V Grey (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size V						93

8505741000033111	22550711000001105	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size VI Grey (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size VI						124

8505841000033118	22551711000001102	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size VII Grey (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size VII						59

8505941000033114	22543511000001109	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size I Navy (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size I						27

8506041000033116	22529711000001104	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size I Navy (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size I						28

8506141000033117	22535611000001108	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size II Navy (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size II						41

8506241000033112	22536611000001103	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size III Navy (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size III						138

8506341000033119	22545111000001104	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size II Navy (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size II						49

8506441000033113	22537611000001101	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size IV Navy (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size IV						197

8506541000033114	22538611000001102	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size V Navy (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size V						212

8506641000033110	22547611000001100	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size III Navy (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size III						194

8506741000033118	22539611000001106	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size VI Navy (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size VI						103

8506841000033111	22548911000001107	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size IV Navy (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size IV						185

8506941000033115	22541111000001101	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size VII Navy (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size VII						90

8507041000033119	22549911000001104	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size V Navy (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size V						162

8507141000033115	22550911000001107	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size VI Navy (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size VI						137

8507241000033110	22551911000001100	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size VII Navy (Medi UK Ltd)	Mediven active class 2 (23-32mmHg) below knee closed toe lymphoedema garment size VII						177

8507341000033117	22529911000001102	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size I Black (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size I						156

8507441000033111	22535811000001107	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size II Black (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size II						410

8507541000033112	22536811000001104	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size III Black (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size III						1004

8507641000033113	22537811000001102	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size IV Black (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size IV						1290

8507741000033116	22538811000001103	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size V Black (Medi UK Ltd)	Mediven active class 1 (18-21mmHg) below knee closed toe lymphoedema garment size V						1456
